ingredient_obo_uri	pt_obo_uri
CHEBI_79041	HP_0002027
CHEBI_134966	HP_0002027
PR_000013429	HP_0002027
CHEBI_17823	HP_0002027
CHEBI_2679	HP_0002027
CHEBI_135515	HP_0002027
CHEBI_63791	HP_0002027
 CHEBI_7852	HP_0002027
CHEBI_45267 | CHEBI_5870	HP_0002027
CHEBI_82752	HP_0002027
CHEBI_8059	HP_0002027
 CHEBI_6923	HP_0002027
CHEBI_47097	HP_0002027
CHEBI_63606	HP_0002027
CHEBI_2038	HP_0002027
CHEBI_50868 	HP_0002027
CHEBI_70735	HP_0002027
CHEBI_9927	HP_0002027
CHEBI_65347	HP_0002027
 CHEBI_474053	HP_0002027
CHEBI_135530	HP_0002027
CHEBI_90960	HP_0002027
CHEBI_68478	HP_0002027
CHEBI_77590	HP_0002027
 CHEBI_3242	HP_0002027
CHEBI_72291	HP_0002027
CHEBI_8093	HP_0002027
CHEBI_72312	HP_0002027
CHEBI_9168	HP_0002027
CHEBI_59773	HP_0002027
CHEBI_50275	HP_0002027
CHEBI_2549	HP_0002027
CHEBI_63580	HP_0002027
CHEBI_50729	HP_0002027
CHEBI_10112	HP_0002027
CHEBI_39501	HP_0002027
CHEBI_133833	HP_0002027
CHEBI_68590	HP_0002027
CHEBI_44423	HP_0002027
CHEBI_50922	HP_0002027
CHEBI_38561	HP_0002027
CHEBI_63623	HP_0002027
CHEBI_135925	HP_0002027
CHEBI_50131	HP_0002027
CHEBI_3215 	HP_0002027
CHEBI_65023	HP_0002027
CHEBI_6437	HP_0002027
CHEBI_8081	HP_0002027
CHEBI_90926	HP_0002027
CHEBI_3403	HP_0002027
CHEBI_68579	HP_0001913
CHEBI_43968	HP_0001913
CHEBI_2038	HP_0001913
CHEBI_36791	HP_0005268
PR_P01225	HP_0005268
 CHEBI_45081	HP_0005268
CHEBI_46345	HP_0005268
PR_000001581	HP_0005268
CHEBI_10124	HP_0005268
CHEBI_168396	HP_0005268
CHEBI_8764	HP_0005268
CHEBI_3723	HP_0005268
CHEBI_17026	HP_0005268
CHEBI_17252	HP_0005268
CHEBI_6443	HP_0005268
CHEBI_6413	HP_0005268
CHEBI_3504	HP_0005268
CHEBI_81570	HP_0005268
PR_P35475	MONDO_0005227
CHEBI_34762	MONDO_0005227
CHEBI_40279	HP_0001913
 CHEBI_90933	HP_0001913
CHEBI_4975	HP_0001913
CHEBI_46081	HP_0001913
CHEBI_196955	HP_0100845
CHEBI_196955	HP_0002019
CHEBI_8428	HP_0001913
CHEBI_79699	MONDO_0005227
CHEBI_59343	HP_0001913
CHEBI_85978	HP_0001913
CHEBI_8249	HP_0001913
CHEBI_47499	HP_0001913
 CHEBI_3398	HP_0001913
CHEBI_50694	HP_0001913
CHEBI_6704	HP_0001913
CHEBI_63609	HP_0001913
CHEBI_3766	HP_0001913
 CHEBI_3395	HP_0001913
CHEBI_4464	HP_0001913
CHEBI_134716	HP_0001913
CHEBI_8412	HP_0001913
CHEBI_4710	HP_0001913
CHEBI_3745	HP_0001913
CHEBI_32016	HP_0001913
CHEBI_3504	HP_0001913
 CHEBI_6909	HP_0001913
CHEBI_5864	HP_0001913
CHEBI_27690	HP_0001913
 CHEBI_8707	HP_0001913
CHEBI_5383	HP_0001913
 CHEBI_4511	HP_0001913
CHEBI_5893	HP_0001913
CHEBI_3387	HP_0001913
CHEBI_6741	HP_0001913
CHEBI_9613	HP_0001913
CHEBI_167707	HP_0001903
CHEBI_167707	HP_0002829
CHEBI_167707	HP_0025406
 CHEBI_3738	HP_0001913
CHEBI_4887	HP_0001913
CHEBI_9123	HP_0001913
CHEBI_49662	HP_0001913
CHEBI_2663	HP_0001913
PR_P15391	HP_0001913
CHEBI_49960	MONDO_0006846
CHEBI_38157	MONDO_0006846
CHEBI_8107	HP_0001913
CHEBI_10102	MONDO_0000926
CHEBI_3219	MONDO_0000926
CHEBI_10650	MONDO_0000926
CHEBI_135005	MONDO_0000926
CHEBI_135920	MONDO_0000926
CHEBI_5138	MONDO_0000926
CHEBI_46631	MONDO_0000926
CHEBI_135530	MONDO_0000926
CHEBI_2972	MONDO_0000926
 CHEBI_8707	MONDO_0000926
CHEBI_7735	MONDO_0000926
CHEBI_3723	MONDO_0000926
CHEBI_6367	MONDO_0000926
CHEBI_7494	MONDO_0000926
CHEBI_50922	MONDO_0000926
CHEBI_71253	MONDO_0000926
CHEBI_6887	MONDO_0000926
CHEBI_71253	HP_0002321
 CHEBI_5956	MONDO_0000926
CHEBI_64356	MONDO_0000926
 CHEBI_251408	MONDO_0000926
CHEBI_6950	MONDO_0000926
 CHEBI_8356	MONDO_0000926
 CHEBI_9622	MONDO_0000926
CHEBI_10023	MONDO_0000926
CHEBI_7936	MONDO_0000926
CHEBI_78432	MONDO_0000926
CHEBI_9943	MONDO_0000926
CHEBI_7824	MONDO_0000926
CHEBI_10100	HP_0001913
CHEBI_2666	HP_0001913
CHEBI_3380	HP_0001913
CHEBI_50673	HP_0001913
CHEBI_6710 | CHEBI_76230	HP_0001913
CHEBI_8768	HP_0001913
 CHEBI_39465 	HP_0001913
 CHEBI_9588	HP_0001913
 CHEBI_8028	HP_0001913
 CHEBI_47381	HP_0001913
CHEBI_465284	HP_0001913
CHEBI_41423	HP_0001913
CHEBI_50868 	HP_0001913
CHEBI_83766	HP_0001913
CHEBI_3011	HP_0001913
CHEBI_9571	HP_0001913
CHEBI_168396	HP_0001913
 CHEBI_9566	HP_0001913
CHEBI_9448	HP_0001913
CHEBI_3611	HP_0001913
CHEBI_7823	HP_0001913
 CHEBI_7809	HP_0001913
CHEBI_64045	HP_0001913
CHEBI_4636	HP_0001913
CHEBI_3647	HP_0001913
CHEBI_7822	HP_0001913
CHEBI_133833	HP_0001913
CHEBI_7640	HP_0001913
CHEBI_68534	HP_0012387
CHEBI_7915	HP_0001913
CHEBI_71415	HP_0001913
CHEBI_3127	HP_0001913
CHEBI_5123	HP_0001913
CHEBI_68554	HP_0001913
CHEBI_10023	HP_0001913
CHEBI_7936	HP_0001913
CHEBI_9943	HP_0001913
CHEBI_4995	HP_0001913
CHEBI_63635	HP_0001913
CHEBI_28001	HP_0001913
CHEBI_45367	HP_0001913
CHEBI_4887	HP_0002027
CHEBI_9123	HP_0002027
CHEBI_28304	HP_0002027
CHEBI_209807	HP_0001913
CHEBI_29007	HP_0001913
CHEBI_5855	HP_0001913
CHEBI_6367	HP_0001913
CHEBI_6904	HP_0001913
CHEBI_31859	HP_0001913
CHEBI_6437	HP_0001913
CHEBI_4325	HP_0001913
CHEBI_3515	HP_0001913
CHEBI_7451	HP_0001913
CHEBI_31596	HP_0001913
CHEBI_63631	HP_0012592
CHEBI_32229	HP_0002321
CHEBI_8389	HP_0001061
CHEBI_9513	HP_0012592
CHEBI_3347 	HP_0012592
CHEBI_10127	HP_0012592
CHEBI_71193	HP_0025428
CHEBI_17823	HP_0012592
CHEBI_31401	HP_0012592
 CHEBI_100241	HP_0012592
CHEBI_6375	HP_0012592
CHEBI_10102	HP_0012592
CHEBI_41423	HP_0012592
CHEBI_60269 | CHEBI_127780	HP_0012592
CHEBI_73274 	HP_0012592
CHEBI_3387	HP_0012592
CHEBI_8378 | CHEBI_17609 | CHEBI_31225 | CHEBI_50512 | CHEBI_7507 | CHEBI_9667 | CHEBI_28669 | CHEBI_27701 | CHEBI_41879 | CHEBI_3605 | CHEBI_6924 | CHEBI_45924 | CHEBI_6456 | CHEBI_17698 | CHEBI_6923 | CHEBI_17650 | CHEBI_8357 | CHEBI_133011 | CHEBI_5530	HP_0012592
CHEBI_6402	HP_0012592
CHEBI_35705	HP_0012592
 CHEBI_2637	HP_0012592
CHEBI_3568	HP_0012592
CHEBI_6437	HP_0012592
CHEBI_51041	HP_0030955
CHEBI_31236	HP_0030955
CHEBI_75317	HP_0001948
CHEBI_61049	HP_0001948
CHEBI_49662	HP_0001948
CHEBI_5165	HP_0001948
CHEBI_8764	HP_0001948
 CHEBI_7476	HP_0001948
CHEBI_135888	HP_0001061
CHEBI_3441	HP_0001950
CHEBI_15365	HP_0001950
CHEBI_59495	HP_0001950
CHEBI_10119	HP_0001950
CHEBI_49631	HP_0001950
CHEBI_2682	HP_0001950
CHEBI_2679 | CHEBI_4469	HP_0001596
CHEBI_6541	HP_0001596
CHEBI_6715	HP_0001596
CHEBI_3090	HP_0001596
 CHEBI_6129	HP_0001596
CHEBI_4953	HP_0001596
CHEBI_8665	HP_0002027
CHEBI_10023	HP_0002027
CHEBI_63637	HP_0001596
CHEBI_490877	HP_0001596
 CHEBI_6916	HP_0001596
CHEBI_35610	HP_0001596
CHEBI_27777	HP_0001596
CHEBI_75283	HP_0002027
CHEBI_7565	HP_0002027
 CHEBI_39465 	HP_0001596
CHEBI_2922	HP_0001596
CHEBI_31596	HP_0001596
CHEBI_27325 | CHEBI_18145 | CHEBI_29073 | CHEBI_28940 | CHEBI_27470 | CHEBI_17439 | CHEBI_16709 | CHEBI_18385 | CHEBI_3311 | CHEBI_17015 | CHEBI_31794 | CHEBI_17154 | CHEBI_78060 | CHEBI_28838 | CHEBI_33234 | CHEBI_22652 | CHEBI_26125 | CHEBI_27547 | CHEBI_36560 | CHEBI_26948 | CHEBI_30245 | CHEBI_58562 | CHEBI_75955	HP_0001596
CHEBI_4027 	HP_0001596
CHEBI_49603	HP_0001596
CHEBI_63609	HP_0001596
CHEBI_6128	HP_0001596
CHEBI_3011	HP_0001596
CHEBI_9635	HP_0001596
CHEBI_48416	HP_0001596
CHEBI_76004	HP_0001596
CHEBI_9150	HP_0001596
CHEBI_52172	HP_0001596
CHEBI_10127	HP_0001596
CHEBI_9927	HP_0001596
CHEBI_3640	HP_0001596
CHEBI_4315	HP_0001596
CHEBI_28680	HP_0001596
CHEBI_49960	HP_0001596
CHEBI_49668	HP_0001596
CHEBI_6704	HP_0001596
 CHEBI_2639	HP_0001596
CHEBI_35854 	HP_0001596
CHEBI_135925	HP_0001596
CHEBI_41948	HP_0001596
 CHEBI_3082	HP_0001596
CHEBI_4975	HP_0001596
CHEBI_8214	HP_0001596
CHEBI_4305	HP_0001596
CHEBI_41977 	HP_0001596
CHEBI_44032	HP_0001596
 CHEBI_50172	HP_0001596
CHEBI_114785	HP_0001596
CHEBI_68540	HP_0001596
CHEBI_59495	HP_0002721
CHEBI_61049	HP_0001596
CHEBI_18332 | CHEBI_30660 | CHEBI_305790	MONDO_0019933
CHEBI_28445 	HP_0001596
CHEBI_9334	HP_0001596
CHEBI_6076	HP_0001596
CHEBI_83527	HP_0001596
CHEBI_5383	HP_0001596
CHEBI_27666	HP_0001596
CHEBI_68478	HP_0001596
 CHEBI_50924	HP_0001596
 CHEBI_60654	HP_0001596
 CHEBI_41774	HP_0001596
CHEBI_50922	HP_0001596
CHEBI_9513	MONDO_0017858
CHEBI_2038	MONDO_0011959
CHEBI_63452	MONDO_0011959
CHEBI_50847	MONDO_0011959
CHEBI_15367 | CHEBI_26536	MONDO_0011959
PR_P09919	MONDO_0011959
CHEBI_50131	MONDO_0011959
CHEBI_2948	MONDO_0011959
CHEBI_52717	MONDO_0011959
 CHEBI_45783	MONDO_0011959
CHEBI_49375	MONDO_0011959
CHEBI_90942	MONDO_0011959
CHEBI_63791	MONDO_0011959
PR_000050305	HP_0006554
CHEBI_3380	HP_0001596
CHEBI_7640	HP_0001596
 CHEBI_25357	HP_0001596
CHEBI_3568	HP_0001596
CHEBI_2666	HP_0001596
CHEBI_63621	HP_0001596
CHEBI_47898	HP_0001596
 CHEBI_253342	HP_0001596
CHEBI_2567	HP_0001596
CHEBI_8871	HP_0001596
CHEBI_7822	HP_0001596
CHEBI_36704	HP_0001596
CHEBI_7494	HP_0001596
CHEBI_6402	HP_0001596
CHEBI_51860	HP_0001596
CHEBI_63619	HP_0001596
CHEBI_46081	HP_0001596
CHEBI_473990	HP_0001596
 CHEBI_3638	HP_0001596
CHEBI_31355	HP_0001596
 CHEBI_5118	HP_0001596
CHEBI_63632	HP_0001596
 CHEBI_50667	HP_0001596
CHEBI_85993	HP_0001596
CHEBI_27899	HP_0001596
CHEBI_4784	HP_0001596
CHEBI_567361	HP_0001596
CHEBI_119915	HP_0001596
CHEBI_60804 | CHEBI_50846	MONDO_0002471
 CHEBI_142290	HP_0001596
 CHEBI_8356	HP_0001596
CHEBI_2453	HP_0001596
CHEBI_4911	HP_0001596
CHEBI_50729	HP_0001596
CHEBI_135720	HP_0001596
CHEBI_6722	HP_0001596
 CHEBI_50172	MONDO_0004781
CHEBI_520985	MONDO_0004781
CHEBI_85994	MONDO_0004781
CHEBI_35610	MONDO_0004781
CHEBI_6874 	MONDO_0004781
CHEBI_63452	MONDO_0004781
 CHEBI_4450	MONDO_0004781
PR_P00750	MONDO_0004781
CHEBI_43755 	MONDO_0004781
CHEBI_9927	MONDO_0004781
CHEBI_6060	MONDO_0004781
 CHEBI_2904 	MONDO_0004781
CHEBI_8597	HP_0001596
CHEBI_39112	HP_0100598
CHEBI_64022	HP_0100598
CHEBI_59809 | CHEBI_4672	HP_0100598
CHEBI_63584	HP_0100598
CHEBI_63605	HP_0100598
PR_000050305	MONDO_0100130
CHEBI_134689	MONDO_0100130
CHEBI_4356	MONDO_0100130
PR_Q02161	MONDO_0100130
CHEBI_65347	MONDO_0100130
CHEBI_61080	MONDO_0100130
CHEBI_28077	MONDO_0100130
CHEBI_4027 	MONDO_0100130
CHEBI_6413	MONDO_0100130
CHEBI_421707	MONDO_0100130
CHEBI_68554	MONDO_0100130
CHEBI_50847	MONDO_0100130
CHEBI_49375	MONDO_0100130
CHEBI_2663	MONDO_0100130
CHEBI_32178	MONDO_0100130
CHEBI_63599	MONDO_0100130
CHEBI_59809 | CHEBI_4672	MONDO_0100130
CHEBI_76612	MONDO_0100130
CHEBI_35610	MONDO_0100130
 CHEBI_474180	MONDO_0100130
CHEBI_63584	MONDO_0100130
CHEBI_5864	MONDO_0100130
PR_000001581	MONDO_0100130
CHEBI_175901	MONDO_0100130
CHEBI_17196	MONDO_0100130
CHEBI_64310	MONDO_0100130
CHEBI_2038	MONDO_0100130
CHEBI_52717	MONDO_0100130
CHEBI_40279	MONDO_0100130
CHEBI_4466	MONDO_0100130
PR_P60568	MONDO_0100130
CHEBI_28445 	MONDO_0100130
 CHEBI_25357	MONDO_0100130
CHEBI_63632	MONDO_0100130
CHEBI_61049	MONDO_0100130
PR_P09919	MONDO_0100130
PR_P01877	MONDO_0100130
CHEBI_7903	MONDO_0100130
CHEBI_145374	MONDO_0100130
 CHEBI_45783	MONDO_0001208
CHEBI_64310	MONDO_0001208
 CHEBI_2618	MONDO_0001208
 CHEBI_2637	MONDO_0001208
CHEBI_65347	MONDO_0001208
CHEBI_85978	MONDO_0001208
PR_P15391	MONDO_0001208
CHEBI_3485	MONDO_0001208
CHEBI_68478	MONDO_0001208
CHEBI_35610	MONDO_0001208
CHEBI_7770	HP_0001596
CHEBI_71196	HP_0001596
CHEBI_40303	HP_0001596
CHEBI_6520	HP_0001596
CHEBI_3286	HP_0001596
CHEBI_6437	HP_0001596
CHEBI_50131	HP_0001596
CHEBI_7915	HP_0001596
CHEBI_205919	HP_0001596
 CHEBI_127342	HP_0001596
 CHEBI_8874	MONDO_0043475
CHEBI_71193	MONDO_0004970
 CHEBI_8356	MONDO_0004970
 CHEBI_8356	MONDO_0004972
CHEBI_7820	HP_0001596
CHEBI_31941	HP_0001596
 CHEBI_18723	HP_0002027
CHEBI_2679	HP_0001596
CHEBI_63638	HP_0001596
 CHEBI_6427	HP_0001596
CHEBI_40279	HP_0001596
CHEBI_31236	HP_0001596
CHEBI_63629	HP_0001596
CHEBI_9649	HP_0001596
 CHEBI_3699	HP_0001596
CHEBI_5130	HP_0001596
CHEBI_44423	HP_0001596
CHEBI_7627	HP_0001596
 CHEBI_6539	HP_0001596
CHEBI_78432	HP_0002321
CHEBI_50378	HP_0001596
CHEBI_63608	HP_0001596
CHEBI_17026	HP_0001596
CHEBI_8713	HP_0001596
CHEBI_18258	HP_0001596
CHEBI_9586	HP_0001596
CHEBI_59495	HP_0001596
CHEBI_9570	HP_0001596
CHEBI_9513	HP_0001596
 CHEBI_2904 	HP_0001596
CHEBI_51043	HP_0001596
CHEBI_4909	HP_0001596
CHEBI_46631	HP_0001596
CHEBI_59809 | CHEBI_4672	HP_0001596
CHEBI_5938	HP_0001596
CHEBI_10102	HP_0001596
CHEBI_39211	HP_0001596
CHEBI_6954	MONDO_0019801
CHEBI_35610	MONDO_0019801
CHEBI_17609 | CHEBI_17650	MONDO_0019801
CHEBI_17347	MONDO_0005371
CHEBI_50729	MONDO_0005371
CHEBI_84500	MONDO_0005371
CHEBI_5134	MONDO_0005371
CHEBI_6443	MONDO_0005371
 CHEBI_6427	MONDO_0005371
CHEBI_142406	MONDO_0005371
CHEBI_6367	HP_0001596
CHEBI_9738	HP_0001596
CHEBI_63599	HP_0001596
CHEBI_28901	HP_0001596
CHEBI_85978	HP_0001596
CHEBI_80630	HP_0001596
CHEBI_45716	HP_0001596
 CHEBI_75998	HP_0001596
CHEBI_5537	HP_0001596
CHEBI_50217	HP_0001596
CHEBI_71415	HP_0001596
CHEBI_4653	HP_0001596
CHEBI_31348	HP_0001596
CHEBI_72564	HP_0001596
CHEBI_49375	HP_0001695
CHEBI_3207	HP_0001596
CHEBI_7444	HP_0001596
CHEBI_63577	HP_0001596
CHEBI_6717	HP_0002027
CHEBI_3611 | CHEBI_8389 | CHEBI_27436 | CHEBI_6715	HP_0002027
CHEBI_15854 	HP_0002027
CHEBI_63115	HP_0002027
CHEBI_168396	HP_0001596
CHEBI_22907 	HP_0001596
CHEBI_64356	HP_0001596
CHEBI_90930	HP_0001596
CHEBI_16664	HP_0001596
CHEBI_75045	HP_0001596
CHEBI_3127	HP_0001596
PR_000050305	HP_0001596
CHEBI_8389	HP_0001596
CHEBI_27834	MONDO_0001020
CHEBI_27834	HP_0002488
CHEBI_27834	HP_0001061
CHEBI_71219	HP_0001596
CHEBI_6904	HP_0001596
CHEBI_2704	HP_0001596
CHEBI_3723	HP_0001596
CHEBI_10023	HP_0001596
CHEBI_31638	HP_0001596
CHEBI_3441	HP_0001596
CHEBI_5801	HP_0001596
CHEBI_17347	HP_0001596
CHEBI_49886	HP_0041051
CHEBI_63622	HP_0001596
CHEBI_101278	HP_0001596
CHEBI_90943	HP_0001596
CHEBI_7577	HP_0001596
 CHEBI_9654	HP_0001596
CHEBI_3219	HP_0001596
CHEBI_28876	HP_0001596
CHEBI_64312	HP_0001596
CHEBI_43755 	HP_0001596
CHEBI_63606	HP_0001596
CHEBI_499361	HP_0001596
CHEBI_50847	HP_0041051
CHEBI_3756	HP_0001596
CHEBI_8426	HP_0001596
CHEBI_9123	HP_0001596
CHEBI_3223	HP_0001596
CHEBI_140376	HP_0005110
CHEBI_140376	HP_0031956
CHEBI_140376	HP_0031964
CHEBI_90227	HP_0001596
CHEBI_90227	HP_0001903
CHEBI_90227	HP_0003418
CHEBI_90227	HP_0003553
 CHEBI_63616	HP_0001596
CHEBI_47499	HP_0001596
CHEBI_63605	HP_0001596
CHEBI_6887	HP_0001596
CHEBI_6960	HP_0001596
CHEBI_45863	HP_0001596
CHEBI_6775	HP_0001596
CHEBI_35610	HP_0000718
 CHEBI_9948	HP_0001596
CHEBI_6809	HP_0001596
CHEBI_50694	HP_0001596
CHEBI_28748	HP_0001596
CHEBI_5004	HP_0001596
CHEBI_9352	HP_0001596
CHEBI_3423	HP_0001596
CHEBI_66910	HP_0001596
CHEBI_3504	HP_0001596
CHEBI_8382	HP_0001596
CHEBI_44185 	HP_0001596
CHEBI_17750	HP_0001596
CHEBI_63115	HP_0001596
CHEBI_94559	HP_0000718
CHEBI_50275	HP_0001596
CHEBI_90863	HP_0001596
CHEBI_145373	HP_0001596
CHEBI_7735	HP_0001596
CHEBI_85161	HP_0001596
CHEBI_3561	HP_0001596
CHEBI_63584	HP_0001596
 CHEBI_3996	HP_0001596
CHEBI_63610	HP_0001596
 CHEBI_3077	HP_0001596
 CHEBI_8776	HP_0001596
CHEBI_2972	HP_0001596
CHEBI_39462 	HP_0001596
CHEBI_7931	HP_0001596
CHEBI_3387	HP_0001596
 CHEBI_37924	HP_0001596
CHEBI_8364	HP_0001596
 CHEBI_2637	HP_0006516
CHEBI_5864	HP_0006516
CHEBI_4027 	HP_0006516
CHEBI_64312	MONDO_0004975
CHEBI_7915	MONDO_0001020
CHEBI_8764	MONDO_0001020
CHEBI_60311	HP_0000718
CHEBI_9445	MONDO_0001020
CHEBI_6060	MONDO_0001020
CHEBI_9130	MONDO_0001020
CHEBI_8713	MONDO_0001020
CHEBI_7936	MONDO_0001020
CHEBI_3181	MONDO_0001020
CHEBI_31401	MONDO_0001020
CHEBI_5138	MONDO_0001020
CHEBI_10110	MONDO_0001020
CHEBI_7735	MONDO_0001020
CHEBI_63629	MONDO_0001020
 CHEBI_7852	MONDO_0001020
CHEBI_10124	MONDO_0001020
CHEBI_9586	MONDO_0001020
 CHEBI_3216	MONDO_0001020
CHEBI_8665	MONDO_0001020
CHEBI_64356	MONDO_0001020
CHEBI_7577	MONDO_0001020
CHEBI_39462 	MONDO_0001020
CHEBI_6437	MONDO_0001020
CHEBI_85161	MONDO_0001020
CHEBI_31859	MONDO_0001020
CHEBI_40279	MONDO_0001020
CHEBI_5739	MONDO_0001020
 CHEBI_47381	MONDO_0001020
CHEBI_16794	MONDO_0001020
 CHEBI_17303 	MONDO_0001020
CHEBI_135925	HP_0000718
CHEBI_5001	MONDO_0001020
CHEBI_5855	MONDO_0001020
CHEBI_27436	MONDO_0001836
CHEBI_4027 	MONDO_0001836
CHEBI_63620	MONDO_0001836
CHEBI_9943	MONDO_0001836
CHEBI_107736	MONDO_0001836
CHEBI_70735	MONDO_0001836
CHEBI_3723	MONDO_0001836
CHEBI_5864	MONDO_0001836
CHEBI_9571	MONDO_0001836
CHEBI_50841	MONDO_0001836
CHEBI_28694	MONDO_0001836
CHEBI_6367	MONDO_0001836
CHEBI_64356	MONDO_0001836
CHEBI_82978	MONDO_0001836
 CHEBI_60654	MONDO_0001836
CHEBI_7494	MONDO_0001836
CHEBI_6950	MONDO_0001836
CHEBI_9123	MONDO_0001836
CHEBI_90930	MONDO_0001836
CHEBI_9586	MONDO_0001836
CHEBI_47898	MONDO_0001836
CHEBI_10119	MONDO_0001836
CHEBI_9168	MONDO_0001836
CHEBI_7865	MONDO_0001836
CHEBI_47780	MONDO_0001836
CHEBI_34762	HP_0000711
CHEBI_8871	MONDO_0001836
CHEBI_6807	MONDO_0001836
CHEBI_68478	MONDO_0001836
CHEBI_59809 | CHEBI_4672	MONDO_0001836
CHEBI_9570	MONDO_0001836
CHEBI_9241	MONDO_0001836
 CHEBI_8356	MONDO_0001836
CHEBI_3568	MONDO_0001836
CHEBI_5613	MONDO_0001836
CHEBI_17252	MONDO_0001836
 CHEBI_7852	MONDO_0001836
 CHEBI_41774	MONDO_0001836
CHEBI_8382	MONDO_0001836
CHEBI_3647	MONDO_0001836
CHEBI_7726	MONDO_0001836
 CHEBI_3216	MONDO_0001836
CHEBI_31236	MONDO_0001836
CHEBI_6931	HP_0033690
 CHEBI_8707	HP_0033690
CHEBI_9513	HP_0011034
CHEBI_6754	HP_0100845
CHEBI_68642	HP_0100845
CHEBI_77590	HP_0100845
CHEBI_16586	HP_0100845
CHEBI_194186	HP_0100845
CHEBI_145372	HP_0100845
CHEBI_134709	HP_0100845
 CHEBI_5147	HP_0100845
CHEBI_6413	HP_0100845
CHEBI_4974	HP_0100845
 CHEBI_102216	HP_0100845
 CHEBI_2618	HP_0100845
 CHEBI_3699	HP_0100845
CHEBI_8802	HP_0100845
 CHEBI_61033	HP_0100845
CHEBI_78152	HP_0100845
CHEBI_6807	HP_0100845
CHEBI_60761	HP_0100845
CHEBI_9352	HP_0100845
CHEBI_70746	HP_0100845
 CHEBI_9622	HP_0100845
CHEBI_136040	HP_0000711
CHEBI_9605	HP_0100845
CHEBI_36791	HP_0100845
CHEBI_28001	HP_0100845
 CHEBI_391960	HP_0100845
CHEBI_35705	HP_0100845
CHEBI_35610	HP_0100845
CHEBI_90953	HP_0100845
CHEBI_28971	HP_0100845
CHEBI_95341	HP_0002315
CHEBI_90841	HP_0100845
CHEBI_49005	HP_0100845
CHEBI_9434	HP_0100845
CHEBI_18358	HP_0100845
CHEBI_35854 	HP_0100845
CHEBI_31596	HP_0100845
CHEBI_9313	HP_0100845
PR_000050305	HP_0100845
CHEBI_161680	HP_0100845
CHEBI_6872	HP_0100845
CHEBI_32293	HP_0100845
CHEBI_45652	HP_0100845
CHEBI_17347	HP_0100845
CHEBI_145428	HP_0001903
CHEBI_145428	HP_0011675
CHEBI_145428	HP_0002829
 CHEBI_4392	HP_0100845
 CHEBI_3077	HP_0100845
CHEBI_80630	HP_0100845
 CHEBI_48923	HP_0100845
 CHEBI_8776	HP_0100845
CHEBI_135983	HP_0100845
CHEBI_9468	HP_0100845
CHEBI_27902	HP_0100845
CHEBI_16347	HP_0100845
CHEBI_291342	HP_0100845
CHEBI_6444	HP_0100845
PR_000036195	HP_0100845
CHEBI_49040	HP_0100845
CHEBI_15940 | CHEBI_17154	HP_0100845
CHEBI_59773	HP_0100845
CHEBI_7565	HP_0100845
CHEBI_5138	HP_0100845
CHEBI_87715	HP_0100845
 CHEBI_6121	HP_0100845
 CHEBI_6456	HP_0100845
CHEBI_50847	HP_0100845
CHEBI_9943	HP_0100845
CHEBI_63635	HP_0100845
CHEBI_421707	HP_0100845
CHEBI_5931	HP_0100845
CHEBI_135361	HP_0100845
CHEBI_34385	HP_0100845
CHEBI_50904	HP_0100845
CHEBI_64321	HP_0100845
CHEBI_6775	HP_0100845
 CHEBI_480999	HP_0100845
CHEBI_6887	HP_0100845
 CHEBI_100241	HP_0100845
PR_P35475	HP_0100845
CHEBI_46081	HP_0100845
CHEBI_59173	HP_0100845
CHEBI_71415	HP_0100845
CHEBI_81570	HP_0100845
CHEBI_72296	HP_0100845
CHEBI_4909	HP_0100845
CHEBI_63607	HP_0100845
CHEBI_6472	HP_0100845
CHEBI_6402	HP_0100845
CHEBI_5130	HP_0100845
CHEBI_45924	HP_0100845
 CHEBI_3216	HP_0100845
CHEBI_31236	HP_0100845
CHEBI_145371	HP_0002019
CHEBI_3636	HP_0100845
 CHEBI_8024	HP_0100845
CHEBI_75246	HP_0100845
CHEBI_72323	HP_0100845
CHEBI_2453	HP_0100845
CHEBI_3478	HP_0100845
CHEBI_149836 	HP_0100845
 CHEBI_2637	HP_0100845
CHEBI_41879	HP_0100845
CHEBI_45863	HP_0100845
CHEBI_63629	HP_0100845
CHEBI_6704	HP_0100845
CHEBI_61049	HP_0100845
CHEBI_3745	HP_0100845
CHEBI_50694	HP_0100845
CHEBI_8249	HP_0100845
CHEBI_5494 | CHEBI_94449	HP_0100845
CHEBI_6832	HP_0100845
CHEBI_135925	HP_0100845
 CHEBI_4514	HP_0100845
CHEBI_16714	HP_0100845
CHEBI_48669	HP_0100845
CHEBI_59343	HP_0100845
 CHEBI_3398	HP_0100845
CHEBI_71193	HP_0100845
CHEBI_17196	HP_0000711
CHEBI_5383	HP_0100845
 CHEBI_9648	HP_0100845
CHEBI_3441	HP_0100845
 CHEBI_36796	HP_0100845
CHEBI_7824	HP_0100845
 CHEBI_404903	HP_0100845
CHEBI_5959	HP_0100845
CHEBI_18067	HP_0100845
 CHEBI_4511	HP_0100845
CHEBI_2569	HP_0100845
CHEBI_28748	HP_0100845
CHEBI_50845	HP_0100845
CHEBI_6709	HP_0100845
CHEBI_17141	HP_0100845
CHEBI_49603	HP_0100845
 CHEBI_6129	HP_0100845
PR_O14773	HP_0100845
CHEBI_6715	HP_0100845
PR_P60568	HP_0100845
 CHEBI_3534 	HP_0100845
