drug_obo_id	ind_obo_id
CHEBI_50275	MONDO_0004247
CHEBI_8499	MONDO_0004247
CHEBI_33130	MONDO_0004247
CHEBI_6637	MONDO_0004247
CHEBI_9701	MONDO_0004247
CHEBI_135931	MONDO_0004247
CHEBI_28304	MONDO_0005249
CHEBI_47544	MONDO_0005249
CHEBI_553473	MONDO_0005249
CHEBI_3478	MONDO_0005249
CHEBI_3547	MONDO_0005249
CHEBI_29013	MONDO_0005249
CHEBI_3480	MONDO_0005249
CHEBI_554446	MONDO_0005249
CHEBI_135772	MONDO_0005249
CHEBI_124991	MONDO_0005249
CHEBI_6456	MONDO_0005249
CHEBI_9150	MONDO_0005249
CHEBI_16480	MONDO_0005249
CHEBI_37943	MONDO_0005249
CHEBI_133011	MONDO_0005249
CHEBI_4392	MONDO_0005249
CHEBI_7731	MONDO_0005249
CHEBI_2682	MONDO_0005249
CHEBI_100246	MONDO_0005249
CHEBI_27902	MONDO_0005249
CHEBI_3489	MONDO_0005249
CHEBI_474014	MONDO_0005249
CHEBI_3491	MONDO_0005249
CHEBI_50694	MONDO_0005249
CHEBI_291902	MONDO_0005249
CHEBI_9212	MONDO_0005249
CHEBI_9468	HP_0000989
CHEBI_62984	HP_0000989
CHEBI_3398	HP_0000989
CHEBI_59788	HP_0000989
CHEBI_52010	HP_0000989
CHEBI_15676	HP_0000989
CHEBI_15882	HP_0000989
CHEBI_9741	HP_0000989
CHEBI_5818	HP_0000989
CHEBI_9725	HP_0000989
CHEBI_36560	HP_0000989
CHEBI_78320	HP_0000989
CHEBI_2946	HP_0000989
CHEBI_6456	HP_0000989
CHEBI_3183	HP_0000989
CHEBI_9449	HP_0000989
CHEBI_8065	HP_0000989
CHEBI_27810	HP_0000989
CHEBI_91591	HP_0000989
CHEBI_6820	HP_0000989
CHEBI_6823	HP_0000989
CHEBI_6762	HP_0000989
CHEBI_8357	HP_0000989
CHEBI_135047	HP_0000989
CHEBI_17987	HP_0000989
CHEBI_8459	HP_0000989
CHEBI_84115	HP_0000989
CHEBI_116735	HP_0000989
CHEBI_3231	HP_0000989
CHEBI_94725	HP_0000989
CHEBI_51380	HP_0000989
CHEBI_4724	HP_0000989
CHEBI_247956	HP_0000989
CHEBI_4779	HP_0000989
CHEBI_84116	HP_0000989
CHEBI_59269	HP_0000989
CHEBI_4046	HP_0000989
CHEBI_50819	HP_0000989
CHEBI_15409	HP_0000989
CHEBI_31439	HP_0000989
CHEBI_4465	HP_0000989
CHEBI_4464	HP_0000989
CHEBI_77431	HP_0000989
CHEBI_25187	HP_0000989
CHEBI_3738	HP_0000989
CHEBI_31677	MONDO_0005083
CHEBI_8382	MONDO_0005083
CHEBI_44185	MONDO_0005083
CHEBI_17650	MONDO_0005083
CHEBI_9667	MONDO_0005083
CHEBI_4031	MONDO_0005083
CHEBI_68637	MONDO_0005083
CHEBI_16709	MONDO_0005083
CHEBI_27470	MONDO_0005083
CHEBI_18208	MONDO_0005083
CHEBI_15676	MONDO_0005083
CHEBI_16134	MONDO_0005083
CHEBI_41879	MONDO_0005083
CHEBI_71193	MONDO_0005083
CHEBI_17609	MONDO_0005083
CHEBI_5123	MONDO_0005083
CHEBI_3077	MONDO_0005083
CHEBI_32184	MONDO_0005083
CHEBI_114785	MONDO_0005083
CHEBI_8378	MONDO_0005083
CHEBI_17154	MONDO_0005083
CHEBI_15940	MONDO_0005083
CHEBI_3897	MONDO_0005083
CHEBI_6888	MONDO_0005083
CHEBI_39548	MONDO_0005083
CHEBI_18012	MONDO_0005083
CHEBI_4913	MONDO_0005083
CHEBI_50173	MONDO_0005083
CHEBI_134710	HP_0011947
CHEBI_55346	HP_0011947
CHEBI_4304	HP_0011947
CHEBI_51257	HP_0011947
CHEBI_51758	HP_0011947
CHEBI_2950	MONDO_0006004
CHEBI_52010	MONDO_0006004
CHEBI_3561	MONDO_0006004
CHEBI_15407	MONDO_0006004
CHEBI_135361	MONDO_0006004
CHEBI_8065	MONDO_0006004
CHEBI_6538	MONDO_0006004
CHEBI_51380	MONDO_0006004
CHEBI_134893	MONDO_0006004
CHEBI_91591	MONDO_0006004
CHEBI_8093	MONDO_0006004
CHEBI_3738	MONDO_0006004
CHEBI_80680	MONDO_0006004
CHEBI_4470	MONDO_0006004
CHEBI_3002	MONDO_0006004
CHEBI_2946	MONDO_0006004
CHEBI_135047	MONDO_0006004
CHEBI_83168	MONDO_0006004
CHEBI_4464	MONDO_0006004
CHEBI_4465	MONDO_0006004
CHEBI_4636	MONDO_0006004
CHEBI_59788	MONDO_0006004
CHEBI_84115	MONDO_0006004
CHEBI_3994	MONDO_0006004
CHEBI_9453	MONDO_0006004
CHEBI_3398	MONDO_0006004
CHEBI_16794	MONDO_0006004
CHEBI_51209	MONDO_0006004
CHEBI_59269	MONDO_0006004
CHEBI_3183	MONDO_0006004
CHEBI_9741	MONDO_0006004
CHEBI_8461	MONDO_0006004
CHEBI_94484	MONDO_0006004
CHEBI_291342	MONDO_0006004
CHEBI_84116	MONDO_0006004
CHEBI_6762	MONDO_0006004
CHEBI_61276	MONDO_0006004
CHEBI_94402	MONDO_0006004
CHEBI_6820	MONDO_0006004
CHEBI_36584	MONDO_0006004
CHEBI_135207	MONDO_0006004
CHEBI_2682	MONDO_0019359
CHEBI_50694	MONDO_0019359
CHEBI_27902	MONDO_0019359
CHEBI_29013	MONDO_0019359
CHEBI_50845	MONDO_0019359
CHEBI_133011	MONDO_0019359
CHEBI_135772	MONDO_0019359
CHEBI_4392	MONDO_0019359
CHEBI_18208	MONDO_0005952
CHEBI_27446	MONDO_0005952
CHEBI_52154	MONDO_0005952
CHEBI_64312	HP_0100753
CHEBI_6965	HP_0100753
CHEBI_31236	HP_0100753
CHEBI_7936	HP_0100753
CHEBI_64356	HP_0100753
CHEBI_92875	HP_0100753
CHEBI_8461	HP_0100753
CHEBI_9738	HP_0100753
CHEBI_7824	HP_0100753
CHEBI_7823	HP_0100753
CHEBI_3223	HP_0100753
CHEBI_8871	HP_0100753
CHEBI_50931	HP_0100753
CHEBI_5123	HP_0100753
CHEBI_59115	HP_0100753
CHEBI_83804	HP_0100753
CHEBI_8069	HP_0100753
CHEBI_8707	HP_0100753
CHEBI_3387	HP_0100753
CHEBI_3219	HP_0100753
CHEBI_65173	HP_0100753
CHEBI_94614	HP_0100753
CHEBI_7735	HP_0100753
CHEBI_77397	HP_0100753
CHEBI_16796	HP_0100753
CHEBI_6838	HP_0100753
CHEBI_6931	HP_0100753
CHEBI_135342	HP_0100753
CHEBI_64045	HP_0100753
CHEBI_7640	HP_0100753
CHEBI_135939	HP_0100753
CHEBI_31302	HP_0100753
CHEBI_51041	HP_0100753
CHEBI_29007	HP_0100753
CHEBI_8028	HP_0100753
CHEBI_3112	HP_0100753
CHEBI_31413	HP_0100753
CHEBI_7465	HP_0100753
CHEBI_93403	HP_0100753
CHEBI_63630	HP_0100753
CHEBI_9434	HP_0100753
CHEBI_47780	HP_0100753
CHEBI_3756	HP_0100753
CHEBI_3766	HP_0100753
CHEBI_49575	HP_0100753
CHEBI_28142	HP_0100753
CHEBI_4636	HP_0100753
CHEBI_9674	HP_0100753
CHEBI_10125	HP_0100753
CHEBI_145499	HP_0100753
CHEBI_6690	HP_0100753
CHEBI_51137	HP_0100753
CHEBI_9654	HP_0100753
CHEBI_6539	HP_0100753
CHEBI_4710	HP_0100753
CHEBI_15428	HP_0100753
CHEBI_36795	HP_0100753
CHEBI_131512	HP_0100753
CHEBI_51364	HP_0100753
CHEBI_9943	HP_0100753
CHEBI_6437	HP_0100753
CHEBI_6367	HP_0100753
CHEBI_135925	HP_0100753
CHEBI_47499	HP_0100753
CHEBI_7581	HP_0100753
CHEBI_10119	HP_0100753
CHEBI_5613	HP_0100753
CHEBI_10454	HP_0100753
CHEBI_39867	HP_0100753
CHEBI_32168	HP_0100753
CHEBI_2666	HP_0100753
CHEBI_8874	HP_0100753
CHEBI_94777	HP_0100753
CHEBI_50841	HP_0100753
CHEBI_28940	HP_0100753
CHEBI_10127	HP_0100753
CHEBI_8459	HP_0100753
CHEBI_7575	HP_0100753
CHEBI_9435	HP_0100753
CHEBI_5128	HP_0100753
CHEBI_9566	HP_0100753
CHEBI_90930	HP_0100753
CHEBI_71255	HP_0100753
CHEBI_90933	HP_0100753
CHEBI_134716	HP_0100753
CHEBI_94666	HP_0100753
CHEBI_3647	HP_0100753
CHEBI_135769	HP_0100753
CHEBI_177605	HP_0100753
CHEBI_8435	HP_0100753
CHEBI_84500	HP_0100753
CHEBI_59118	HP_0100753
CHEBI_8107	HP_0100753
CHEBI_6950	HP_0100753
CHEBI_135775	HP_0100753
CHEBI_86990	HP_0100753
CHEBI_5818	HP_0100753
CHEBI_70735	HP_0100753
CHEBI_32010	HP_0100753
CHEBI_93369	HP_0100753
CHEBI_2611	HP_0100753
CHEBI_40009	HP_0100753
CHEBI_68610	HP_0100753
CHEBI_31902	HP_0100753
CHEBI_31952	HP_0100753
CHEBI_77585	HP_0100753
CHEBI_9571	HP_0100753
CHEBI_28241	HP_0100753
CHEBI_42944	HP_0100753
CHEBI_7872	HP_0100753
CHEBI_50859	HP_0100753
CHEBI_42797	HP_0100753
CHEBI_45716	HP_0100753
CHEBI_66964	HP_0100753
CHEBI_9123	HP_0100753
CHEBI_7773	HP_0100753
CHEBI_5138	HP_0100753
CHEBI_63631	HP_0100753
CHEBI_31296	HP_0100753
CHEBI_34967	HP_0100753
CHEBI_9122	HP_0100753
CHEBI_127342	HP_0100753
CHEBI_18145	HP_0100753
CHEBI_45951	HP_0100753
CHEBI_8212	HP_0100753
CHEBI_6780	HP_0100753
CHEBI_83531	HP_0100753
CHEBI_36584	MONDO_0006608
CHEBI_8378	MONDO_0006608
CHEBI_135791	MONDO_0006608
CHEBI_59750	MONDO_0006608
CHEBI_5134	MONDO_0006608
CHEBI_53776	MONDO_0006608
CHEBI_31441	MONDO_0006608
CHEBI_3077	MONDO_0006608
CHEBI_5108	MONDO_0006608
CHEBI_31663	MONDO_0006608
CHEBI_16914	MONDO_0006608
CHEBI_9667	MONDO_0006608
CHEBI_16199	MONDO_0006608
CHEBI_205919	MONDO_0006608
CHEBI_5109	MONDO_0006608
CHEBI_31414	MONDO_0006608
CHEBI_34764	MONDO_0006608
CHEBI_135782	MONDO_0006608
CHEBI_691037	MONDO_0006608
CHEBI_17650	MONDO_0006608
CHEBI_59582	MONDO_0006608
CHEBI_83719	MONDO_0006608
CHEBI_31623	MONDO_0006608
CHEBI_63845	MONDO_0006608
CHEBI_16134	MONDO_0006608
CHEBI_31199	MONDO_0006608
CHEBI_48339	MONDO_0006608
CHEBI_453011	MONDO_0006608
CHEBI_82405	MONDO_0006608
CHEBI_204734	MONDO_0006608
CHEBI_135934	MONDO_0006608
CHEBI_41879	MONDO_0006608
CHEBI_6888	MONDO_0006608
CHEBI_3897	MONDO_0006608
CHEBI_47564	MONDO_0006608
CHEBI_25187	MONDO_0006608
CHEBI_6970	MONDO_0006608
CHEBI_15409	MONDO_0006608
CHEBI_15676	MONDO_0006608
CHEBI_59477	MONDO_0006608
CHEBI_5127	MONDO_0006608
CHEBI_5050	HP_0025095
CHEBI_8065	HP_0025095
CHEBI_59788	HP_0025095
CHEBI_291342	HP_0025095
CHEBI_6762	HP_0025095
CHEBI_4046	HP_0025095
CHEBI_3994	HP_0025095
CHEBI_84115	HP_0025095
CHEBI_91591	HP_0025095
CHEBI_6538	HP_0025095
CHEBI_8093	HP_0025095
CHEBI_2896	HP_0025095
CHEBI_6823	HP_0025095
CHEBI_3561	HP_0025095
CHEBI_51380	HP_0025095
CHEBI_9741	HP_0025095
CHEBI_16714	HP_0025095
CHEBI_9453	HP_0025095
CHEBI_134893	HP_0025095
CHEBI_94402	HP_0025095
CHEBI_4470	HP_0025095
CHEBI_52010	HP_0025095
CHEBI_2946	HP_0025095
CHEBI_3738	HP_0025095
CHEBI_9725	HP_0025095
CHEBI_6820	HP_0025095
CHEBI_83168	HP_0025095
CHEBI_8459	HP_0025095
CHEBI_15407	HP_0025095
CHEBI_134746	HP_0025095
CHEBI_80680	HP_0025095
CHEBI_135732	MONDO_0001126
CHEBI_77260	MONDO_0001126
CHEBI_2739	MONDO_0001126
CHEBI_6817	MONDO_0001126
CHEBI_135708	MONDO_0001126
CHEBI_94411	MONDO_0001126
CHEBI_136048	MONDO_0001126
CHEBI_6375	MONDO_0001126
CHEBI_135529	MONDO_0001126
CHEBI_63610	MONDO_0001126
CHEBI_92246	MONDO_0001126
CHEBI_47381	MONDO_0001126
CHEBI_94758	MONDO_0001126
CHEBI_9701	MONDO_0001126
CHEBI_3699	MONDO_0001126
CHEBI_4975	MONDO_0001126
CHEBI_134729	MONDO_0001126
CHEBI_32271	MONDO_0001126
CHEBI_33130	MONDO_0001126
CHEBI_7601	MONDO_0001126
CHEBI_7575	MONDO_0005099
CHEBI_17650	MONDO_0004857
CHEBI_9667	MONDO_0004857
CHEBI_49662	MONDO_0004857
CHEBI_9352	MONDO_0004857
CHEBI_3897	MONDO_0004857
CHEBI_7476	MONDO_0004857
CHEBI_3077	MONDO_0004857
CHEBI_31677	MONDO_0004857
CHEBI_17609	MONDO_0004857
CHEBI_6888	MONDO_0004857
CHEBI_8378	MONDO_0004857
CHEBI_18385	HP_0100503
CHEBI_77776	MONDO_0005915
CHEBI_3764	MONDO_0005915
CHEBI_16199	MONDO_0005915
CHEBI_36584	MONDO_0005915
CHEBI_135685	MONDO_0005915
CHEBI_36560	MONDO_0005915
CHEBI_9620	MONDO_0005915
CHEBI_15409	MONDO_0005915
CHEBI_25187	MONDO_0005915
CHEBI_82892	MONDO_0005915
CHEBI_135934	MONDO_0005915
CHEBI_48339	MONDO_0005915
CHEBI_7825	MONDO_0005915
CHEBI_82873	MONDO_0005915
CHEBI_3238	MONDO_0005915
CHEBI_453011	MONDO_0005915
CHEBI_9448	MONDO_0005915
CHEBI_45979	MONDO_0005988
CHEBI_91591	MONDO_0005492
CHEBI_8459	MONDO_0005492
CHEBI_8461	MONDO_0005492
CHEBI_8065	MONDO_0005492
CHEBI_6820	MONDO_0005492
CHEBI_135954	MONDO_0005492
CHEBI_6762	MONDO_0005492
CHEBI_4779	MONDO_0005492
CHEBI_4465	MONDO_0005492
CHEBI_3398	MONDO_0005492
CHEBI_51380	MONDO_0005492
CHEBI_2946	MONDO_0005492
CHEBI_135165	MONDO_0005492
CHEBI_44185	MONDO_0005492
CHEBI_59788	MONDO_0005492
CHEBI_4464	MONDO_0005492
CHEBI_84115	MONDO_0005492
CHEBI_9725	MONDO_0005492
CHEBI_5818	MONDO_0005492
CHEBI_9741	MONDO_0005492
CHEBI_3183	MONDO_0005492
CHEBI_84116	MONDO_0005492
CHEBI_4046	MONDO_0005492
CHEBI_3738	MONDO_0005492
CHEBI_135673	MONDO_0005492
CHEBI_135047	MONDO_0005492
CHEBI_59269	MONDO_0005492
CHEBI_52010	MONDO_0005492
CHEBI_6823	MONDO_0005492
CHEBI_8378	MONDO_0020283
CHEBI_9667	MONDO_0020283
CHEBI_135566	MONDO_0020283
CHEBI_16794	MONDO_0020283
CHEBI_145705	MONDO_0020283
CHEBI_31784	MONDO_0020283
CHEBI_50848	MONDO_0020283
CHEBI_7507	MONDO_0020283
CHEBI_34829	MONDO_0020283
CHEBI_29013	MONDO_0020283
CHEBI_188978	MONDO_0020283
CHEBI_63845	MONDO_0020283
CHEBI_31625	MONDO_0020283
CHEBI_28864	MONDO_0020283
CHEBI_8380	MONDO_0020283
CHEBI_41879	MONDO_0020283
CHEBI_3897	MONDO_0020283
CHEBI_5747	MONDO_0020283
CHEBI_17650	MONDO_0020283
CHEBI_61033	HP_0004936
CHEBI_53766	HP_0004936
CHEBI_38545	HP_0004936
CHEBI_8207	HP_0000217
CHEBI_34764	HP_0012192
CHEBI_9667	HP_0012192
CHEBI_5108	HP_0012192
CHEBI_47564	HP_0012192
CHEBI_5127	HP_0012192
CHEBI_45716	HP_0012192
CHEBI_135782	HP_0012192
CHEBI_31199	HP_0012192
CHEBI_8378	HP_0012192
CHEBI_5134	HP_0012192
CHEBI_135791	HP_0012192
CHEBI_204734	HP_0012192
CHEBI_5109	HP_0012192
CHEBI_85990	HP_0012192
CHEBI_18358	HP_0012192
CHEBI_6888	HP_0012192
CHEBI_59582	HP_0012192
CHEBI_28925	HP_0012192
CHEBI_31441	HP_0012192
CHEBI_6970	HP_0012192
CHEBI_3897	HP_0012192
CHEBI_8382	HP_0012192
CHEBI_59750	HP_0012192
CHEBI_17650	HP_0012192
CHEBI_41879	HP_0012192
CHEBI_50859	HP_0012192
CHEBI_3077	HP_0012192
CHEBI_61080	HP_0012192
CHEBI_31663	HP_0012192
CHEBI_53776	HP_0012192
CHEBI_31623	HP_0012192
CHEBI_691037	HP_0012192
CHEBI_31663	MONDO_0006554
CHEBI_3897	MONDO_0006554
CHEBI_34764	MONDO_0006554
CHEBI_691037	MONDO_0006554
CHEBI_5108	MONDO_0006554
CHEBI_3077	MONDO_0006554
CHEBI_31199	MONDO_0006554
CHEBI_41879	MONDO_0006554
CHEBI_17650	MONDO_0006554
CHEBI_8378	MONDO_0006554
CHEBI_31623	MONDO_0006554
CHEBI_9667	MONDO_0006554
CHEBI_5109	MONDO_0006554
CHEBI_5127	MONDO_0006554
CHEBI_6888	MONDO_0006554
CHEBI_6970	MONDO_0006554
CHEBI_47564	MONDO_0006554
CHEBI_5134	MONDO_0006554
CHEBI_31441	MONDO_0006554
CHEBI_135791	MONDO_0006554
CHEBI_82405	MONDO_0006554
CHEBI_135782	MONDO_0006554
CHEBI_53776	MONDO_0006554
CHEBI_59750	MONDO_0006554
CHEBI_59582	MONDO_0006554
CHEBI_204734	MONDO_0006554
CHEBI_17486	HP_0001688
CHEBI_16796	HP_0002076
CHEBI_2666	HP_0002076
CHEBI_63631	HP_0002076
CHEBI_520985	HP_0002076
CHEBI_8887	HP_0002076
CHEBI_134991	HP_0002076
CHEBI_7476	HP_0002076
CHEBI_50922	HP_0002076
CHEBI_7478	HP_0002076
CHEBI_107736	HP_0002076
CHEBI_15365	HP_0002076
CHEBI_27732	HP_0002076
CHEBI_6128	HP_0002076
CHEBI_10650	HP_0002076
CHEBI_135364	HP_0002076
CHEBI_51164	HP_0002076
CHEBI_48273	HP_0002076
CHEBI_4562	HP_0002076
CHEBI_10124	HP_0002076
CHEBI_8069	HP_0002076
CHEBI_46195	HP_0002076
CHEBI_64318	HP_0002076
CHEBI_3561	HP_0002076
CHEBI_9212	MONDO_0005972
CHEBI_3499	MONDO_0005972
CHEBI_3745	MONDO_0005972
CHEBI_3508	MONDO_0005972
CHEBI_554446	MONDO_0005972
CHEBI_29007	MONDO_0005972
CHEBI_3489	MONDO_0005972
CHEBI_478164	MONDO_0005972
CHEBI_47544	MONDO_0005972
CHEBI_3504	MONDO_0005972
CHEBI_474014	MONDO_0005972
CHEBI_63607	MONDO_0005972
CHEBI_7731	MONDO_0005972
CHEBI_204928	MONDO_0005972
CHEBI_209807	MONDO_0005972
CHEBI_471744	MONDO_0005972
CHEBI_3515	MONDO_0005972
CHEBI_18208	MONDO_0005972
CHEBI_553473	MONDO_0005972
CHEBI_100246	MONDO_0005972
CHEBI_3485	MONDO_0005972
CHEBI_2676	MONDO_0005972
CHEBI_9763	MONDO_0005972
CHEBI_3534	MONDO_0005972
CHEBI_3478	MONDO_0005972
CHEBI_52154	MONDO_0005972
CHEBI_63611	MONDO_0005972
CHEBI_124991	MONDO_0005972
CHEBI_3491	MONDO_0005972
CHEBI_135829	MONDO_0005972
CHEBI_28971	MONDO_0005972
CHEBI_149836	MONDO_0005972
CHEBI_192484	MONDO_0005972
CHEBI_5280	MONDO_0005972
CHEBI_5543	MONDO_0005972
CHEBI_3547	MONDO_0005972
CHEBI_474053	MONDO_0005972
CHEBI_63598	MONDO_0005972
CHEBI_3697	MONDO_0005972
CHEBI_3480	MONDO_0005972
CHEBI_3647	MONDO_0008294
CHEBI_8459	MONDO_0008294
CHEBI_50385	MONDO_0008294
CHEBI_228365	HP_0003119
CHEBI_85994	MONDO_0005075
CHEBI_9150	HP_0003119
CHEBI_49040	HP_0003119
CHEBI_5001	HP_0003119
CHEBI_15940	HP_0003119
CHEBI_6801	HP_0003119
CHEBI_34967	HP_0003119
CHEBI_9927	HP_0003119
CHEBI_38545	HP_0003119
CHEBI_39548	HP_0003119
CHEBI_135942	HP_0003119
CHEBI_50122	HP_0003119
CHEBI_17154	HP_0003119
CHEBI_9649	HP_0001635
CHEBI_3380	HP_0001635
CHEBI_5163	HP_0001635
CHEBI_141521	HP_0001635
CHEBI_134714	HP_0001635
CHEBI_6904	HP_0001635
CHEBI_43755	HP_0001635
CHEBI_142432	HP_0001635
CHEBI_82720	HP_0001635
CHEBI_9241	HP_0001635
CHEBI_5778	HP_0001635
CHEBI_3640	HP_0001635
CHEBI_5775	HP_0001635
CHEBI_116962	HP_0001635
CHEBI_3348	HP_0001635
CHEBI_6061	HP_0001635
CHEBI_9927	HP_0001635
CHEBI_8713	HP_0001635
CHEBI_85078	HP_0001635
CHEBI_18248	HP_0001635
CHEBI_140296	HP_0001635
CHEBI_3441	HP_0001635
CHEBI_4551	HP_0001635
CHEBI_4653	HP_0001635
CHEBI_48416	HP_0001635
CHEBI_77363	HP_0001635
CHEBI_2668	HP_0001635
CHEBI_8774	HP_0001635
CHEBI_85966	HP_0001635
CHEBI_3347	HP_0001635
CHEBI_60210	HP_0003570
CHEBI_41879	HP_0000371
CHEBI_45924	HP_0000371
CHEBI_9332	HP_0000371
CHEBI_3510	HP_0000371
CHEBI_68637	HP_0000371
CHEBI_3515	HP_0000371
CHEBI_472657	HP_0000371
CHEBI_28971	HP_0000371
CHEBI_18208	HP_0000371
CHEBI_2676	HP_0000371
CHEBI_3506	HP_0000371
CHEBI_3547	HP_0000371
CHEBI_63611	HP_0000371
CHEBI_3504	HP_0000371
CHEBI_9331	HP_0000371
CHEBI_42355	HP_0000371
CHEBI_3534	HP_0000371
CHEBI_116735	HP_0000371
CHEBI_48947	HP_0000371
CHEBI_52154	HP_0000371
CHEBI_102484	HP_0000371
CHEBI_3732	HP_0000371
CHEBI_27446	HP_0000371
CHEBI_2663	MONDO_0005737
CHEBI_64312	HP_0000726
CHEBI_3219	HP_0000726
CHEBI_63631	HP_0000726
CHEBI_92875	HP_0000726
CHEBI_50931	HP_0000726
CHEBI_93403	HP_0000726
CHEBI_94666	HP_0000726
CHEBI_31302	HP_0000726
CHEBI_9566	HP_0000726
CHEBI_9435	HP_0000726
CHEBI_3223	HP_0000726
CHEBI_10125	HP_0000726
CHEBI_8028	HP_0000726
CHEBI_9943	HP_0000726
CHEBI_4636	HP_0000726
CHEBI_145499	HP_0000726
CHEBI_32010	HP_0000726
CHEBI_39867	HP_0000726
CHEBI_9738	HP_0000726
CHEBI_9674	HP_0000726
CHEBI_32168	HP_0000726
CHEBI_135939	HP_0000726
CHEBI_3756	HP_0000726
CHEBI_59115	HP_0000726
CHEBI_83804	HP_0000726
CHEBI_8707	HP_0000726
CHEBI_4466	HP_0000726
CHEBI_8107	HP_0000726
CHEBI_8874	HP_0000726
CHEBI_47780	HP_0000726
CHEBI_8871	HP_0000726
CHEBI_3387	HP_0000726
CHEBI_28142	HP_0000726
CHEBI_7936	HP_0000726
CHEBI_34706	HP_0000726
CHEBI_135342	HP_0000726
CHEBI_7824	HP_0000726
CHEBI_7823	HP_0000726
CHEBI_94614	HP_0000726
CHEBI_7735	HP_0000726
CHEBI_7640	HP_0000726
CHEBI_31413	HP_0000726
CHEBI_77397	HP_0000726
CHEBI_8069	HP_0000726
CHEBI_7581	HP_0000726
CHEBI_8461	HP_0000726
CHEBI_64356	HP_0000726
CHEBI_31902	HP_0000726
CHEBI_83531	HP_0000726
CHEBI_6950	HP_0000726
CHEBI_86990	HP_0000726
CHEBI_6931	HP_0000726
CHEBI_2666	HP_0000726
CHEBI_10454	HP_0000726
CHEBI_5123	HP_0000726
CHEBI_5128	HP_0000726
CHEBI_93369	HP_0000726
CHEBI_5138	HP_0000726
CHEBI_42797	HP_0000726
CHEBI_42944	HP_0000726
CHEBI_5613	HP_0000726
CHEBI_2611	HP_0000726
CHEBI_51041	HP_0000726
CHEBI_5818	HP_0000726
CHEBI_47499	HP_0000726
CHEBI_6367	HP_0000726
CHEBI_6437	HP_0000726
CHEBI_6539	HP_0000726
CHEBI_6690	HP_0000726
CHEBI_3112	HP_0000726
CHEBI_51137	HP_0000726
CHEBI_64045	HP_0000726
CHEBI_32297	HP_0000726
CHEBI_6838	HP_0000726
CHEBI_16796	HP_0000726
CHEBI_9123	HP_0000726
CHEBI_9654	HP_0000726
CHEBI_131512	HP_0000726
CHEBI_59118	HP_0000726
CHEBI_4710	HP_0000726
CHEBI_8212	HP_0000726
CHEBI_36795	HP_0000726
CHEBI_5130	HP_0000726
CHEBI_59909	HP_0000726
CHEBI_49575	HP_0000726
CHEBI_31236	HP_0000726
CHEBI_6723	HP_0000726
CHEBI_3766	HP_0000726
CHEBI_59560	MONDO_0016543
CHEBI_10127	MONDO_0007488
CHEBI_4710	HP_0100785
CHEBI_15354	HP_0100785
CHEBI_135754	HP_0100785
CHEBI_31837	HP_0100785
CHEBI_134923	HP_0100785
CHEBI_31827	HP_0100785
CHEBI_2666	HP_0100785
CHEBI_10125	HP_0100785
CHEBI_82698	HP_0100785
CHEBI_2673	HP_0100785
CHEBI_135531	HP_0100785
CHEBI_77397	HP_0100785
CHEBI_134752	HP_0100785
CHEBI_9073	HP_0100785
CHEBI_9435	HP_0100785
CHEBI_53760	HP_0100785
CHEBI_7581	HP_0100785
CHEBI_4882	HP_0100785
CHEBI_4884	HP_0100785
CHEBI_4636	HP_0100785
CHEBI_9674	HP_0100785
CHEBI_82460	HP_0100785
CHEBI_134884	HP_0100785
CHEBI_9123	HP_0100785
CHEBI_32315	HP_0100785
CHEBI_31252	HP_0100785
CHEBI_3228	HP_0100785
CHEBI_8694	HP_0100785
CHEBI_53770	HP_0100785
CHEBI_2791	HP_0100785
CHEBI_6950	HP_0100785
CHEBI_134961	HP_0100785
CHEBI_5439	HP_0100785
CHEBI_28142	HP_0100785
CHEBI_5128	HP_0100785
CHEBI_8362	HP_0100785
CHEBI_7983	HP_0100785
CHEBI_92875	HP_0100785
CHEBI_16709	HP_0008326
CHEBI_85537	HP_0031417
CHEBI_51380	HP_0031417
CHEBI_53258	HP_0031417
CHEBI_5551	HP_0031417
CHEBI_91591	HP_0031417
CHEBI_28591	HP_0031417
CHEBI_3183	HP_0031417
CHEBI_134893	HP_0031417
CHEBI_8346	HP_0031417
CHEBI_291342	HP_0031417
CHEBI_16794	HP_0031417
CHEBI_135276	HP_0031417
CHEBI_27732	HP_0031417
CHEBI_4046	HP_0031417
CHEBI_3994	HP_0031417
CHEBI_46659	HP_0031417
CHEBI_61276	HP_0031417
CHEBI_135361	HP_0031417
CHEBI_6823	HP_0031417
CHEBI_6820	HP_0031417
CHEBI_94484	HP_0031417
CHEBI_16714	HP_0031417
CHEBI_3738	HP_0031417
CHEBI_6538	HP_0031417
CHEBI_6762	HP_0031417
CHEBI_3561	HP_0031417
CHEBI_135207	HP_0031417
CHEBI_94402	HP_0031417
CHEBI_3398	HP_0031417
CHEBI_8065	HP_0031417
CHEBI_59788	HP_0031417
CHEBI_51209	HP_0031417
CHEBI_80680	HP_0031417
CHEBI_8459	HP_0031417
CHEBI_5779	HP_0031417
CHEBI_59177	HP_0031417
CHEBI_31206	HP_0031417
CHEBI_9453	HP_0031417
CHEBI_9725	HP_0031417
CHEBI_9741	HP_0031417
CHEBI_4470	HP_0031417
CHEBI_15552	HP_0031417
CHEBI_15407	HP_0031417
CHEBI_2946	HP_0031417
CHEBI_52010	HP_0031417
CHEBI_7476	HP_0031417
